Date,Open_AAPL,High_AAPL,Low_AAPL,Close_AAPL,Volume_AAPL,Open_TSLA,High_TSLA,Low_TSLA,Close_TSLA,Volume_TSLA,Open_GOOGL,High_GOOGL,Low_GOOGL,Close_GOOGL,Volume_GOOGL,Open_MSFT,High_MSFT,Low_MSFT,Close_MSFT,Volume_MSFT
2025-01-15,237.60874938964844,195.5500030517578,425.4569091796875,428.2200012207031,238.6975638581554,196.36000061035156,427.29322350331137,429.79998779296875,234.17252500331003,191.86000061035156,417.4329894853562,405.6600036621094,234.38230107288462,193.08999633789062,418.29128437786517,409.8999938964844,39832000,21776000,19637800,81375500
2025-01-16,228.00930786132812,192.91000366210938,423.7303466796875,413.82000732421875,237.74859991927732,195.47999572753906,428.6305247845027,424.0,227.7795647267042,192.80999755859375,423.5407549144398,409.1300048828125,237.089336348529,194.13999938964844,427.84212760615685,423.489990234375,71759100,17815400,15300000,68335200
2025-01-17,229.7274169921875,196.0,428.1714782714844,426.5,232.03487756376998,197.22999572753906,433.61058460419247,439.739990234375,228.22906438809179,193.75,427.31321381371214,419.75,231.86506609768284,196.52999877929688,433.22135040368397,421.5,68488300,27735100,26197500,94991400
2025-01-21,222.39547729492188,198.0500030517578,427.64251708984375,424.07000732421875,224.17352112887505,202.2899932861328,430.03770829379437,433.20001220703125,219.13906319002535,197.8699951171875,424.7483264493822,406.30999755859375,223.75398423747347,199.07000732421875,429.33912735658424,432.6400146484375,98070400,29971300,26085700,87320900
2025-01-22,223.58416748046875,198.3699951171875,445.30712890625,415.1099853515625,223.87384226456615,200.47999572753906,446.37496460039233,428.0,219.54859611049605,197.52999877929688,435.1275277712005,414.5899963378906,219.54859611049605,199.05999755859375,436.68440364505375,416.80999755859375,64126500,26200600,27803800,60963300
2025-01-23,223.41436767578125,197.97999572753906,445.8160705566406,412.3800048828125,226.78066167492807,200.3000030517578,445.85599903960934,420.7300109863281,222.05586069453574,195.1999969482422,440.61650492666485,408.95001220703125,224.493183388126,198.13999938964844,441.1155043659929,416.05999755859375,60234800,26951400,18389300,50690600
2025-01-24,222.5353240966797,200.2100067138672,443.17138671875,406.5799865722656,225.38220009721186,200.89999389648438,445.7562002010948,418.8800048828125,221.16683361690275,198.0,440.5167060042179,405.7799987792969,224.53312753788666,198.10000610351562,444.2691915941594,414.45001220703125,54697900,23877500,15549500,56427100
2025-01-27,229.6075439453125,191.80999755859375,433.6903991699219,397.1499938964844,231.89502211760887,196.8800048828125,434.32913308449037,406.69000244140625,223.73399710835045,190.72999572753906,422.6525337820519,389.0,223.77396171163917,192.41000366210938,423.16152296669173,394.79998779296875,94863400,41728900,35647800,58125500
2025-01-28,237.99832153320312,195.3000030517578,446.30511474609375,398.0899963378906,239.9262098046868,195.47999572753906,447.4827461239755,400.5899963378906,230.55650666713984,190.67999267578125,430.51676503368185,386.5,230.59647127201654,192.75,433.73032267022137,396.9100036621094,75707600,24157900,23491700,48910700
2025-01-29,239.0971221923828,195.41000366210938,441.44482421875,389.1000061035156,239.5965730646729,196.7899932861328,445.98573732495043,398.5899963378906,233.75299176206667,193.42999267578125,439.51869372032735,384.4800109863281,233.86287156365174,195.55999755859375,445.79611510422404,395.2099914550781,45486100,18218300,23581400,68033600
2025-01-30,237.3290557861328,200.8699951171875,414.1595458984375,400.2799987792969,240.52553823889048,201.39999389648438,422.0137922192137,412.5,236.94948349745044,197.6699981689453,412.33322134699057,384.4100036621094,238.40787147181928,198.0,417.9319804505241,410.7799987792969,55658300,24354700,54586300,98092900
2025-01-31,235.74081420898438,204.02000427246094,414.22943115234375,404.6000061035156,246.91852728753366,205.47999572753906,419.84816997012905,419.989990234375,233.18362815459494,201.8000030517578,414.0797374049759,401.3399963378906,246.91852728753366,202.0,418.141600337115,401.5299987792969,101075100,32042000,34223400,83568200
2025-02-03,227.75958251953125,201.22999572753906,410.09771728515625,383.67999267578125,231.5753945205246,203.75,414.57872255523336,389.1700134277344,225.45212191586603,200.10000610351562,407.8422300476431,374.3599853515625,229.73741895869952,200.69000244140625,410.7763492208031,386.67999267578125,73063300,27838300,25679100,93732100
2025-02-04,232.54432678222656,206.3800048828125,411.5447998046875,392.2099914550781,232.87396618357337,207.0500030517578,413.09171636714575,394.0,226.40107197135944,202.80999755859375,408.9200578355856,381.3999938964844,227.00041910872287,203.38999938964844,411.86416676091864,382.6300048828125,45067300,43856400,20532100,57072200
2025-02-05,232.21469116210938,191.3300018310547,412.4629821777344,378.1700134277344,232.4144684638066,192.75,413.0018796658512,388.3900146484375,228.0193068583431,188.02999877929688,409.5787506797878,375.5299987792969,228.27901582634638,191.07000732421875,411.5248607564065,387.510009765625,39620300,70373900,16316700,57223300
2025-02-06,232.9638671875,191.60000610351562,414.9879150390625,374.32000732421875,233.54323203112875,192.10000610351562,417.36315732347487,375.3999938964844,230.17692277145878,188.72000122070312,413.1715497090401,363.17999267578125,231.0359788855247,189.5,413.1715497090401,373.0299987792969,29925300,29297400,16309800,77918200
2025-02-07,227.3800048828125,185.33999633789062,408.9300537109375,361.6199951171875,233.74300400322835,191.17999267578125,417.8122379259866,380.54998779296875,227.0104008794231,183.24000549316406,407.2833615993766,360.3399963378906,232.3445476829273,191.0500030517578,415.6465973451397,370.19000244140625,39707200,49315000,22886800,70298300
2025-02-10,227.64999389648438,186.47000122070312,411.3951110839844,350.7300109863281,230.58999633789062,188.1999969482422,414.62861779989964,362.70001220703125,227.1999969482422,185.86000061035156,410.0977246861568,350.510009765625,229.57000732421875,187.35000610351562,412.8821197108573,356.2099914550781,33115600,23105600,20817900,77514900
2025-02-11,232.6199951171875,185.32000732421875,410.6166687011719,328.5,235.22999572753906,186.94000244140625,411.6645553606299,349.3699951171875,228.1300048828125,184.27999877929688,408.48093644203584,325.1000061035156,228.1999969482422,185.02999877929688,408.8202828688126,345.79998779296875,53718400,21239500,18140600,118543400
2025-02-12,236.8699951171875,183.61000061035156,408.2214660644531,336.510009765625,236.9600067138672,185.11000061035156,409.92803560329327,346.3999938964844,230.67999267578125,181.8300018310547,403.56079794352274,329.1199951171875,231.1999969482422,183.22000122070312,406.3951110778186,329.94000244140625,45243300,22072600,19121700,105382700
2025-02-13,241.52999877929688,186.13999938964844,409.7184753417969,355.94000244140625,242.33999633789062,186.27999877929688,410.17754630619044,358.69000244140625,235.57000732421875,183.13999938964844,405.54681680905935,342.8500061035156,236.91000366210938,184.32000732421875,406.185550721702,345.0,53614100,21402500,23891700,89441500
2025-02-14,244.60000610351562,185.22999572753906,407.6126708984375,355.8399963378906,245.5500030517578,186.39999389648438,408.0917213200678,362.0,240.99000549316406,184.32000732421875,405.06778596420224,347.5,241.25,185.05999755859375,406.9739674594389,360.6199951171875,40896200,20448400,22758500,68277300
2025-02-18,244.47000122070312,183.77000427246094,408.8202819824219,354.1099853515625,245.17999267578125,185.9600067138672,409.7783523938356,359.1000061035156,241.83999633789062,181.74000549316406,405.6865508328786,350.0199890136719,244.14999389648438,185.60000610351562,407.18354917543536,355.010009765625,48822500,29916700,21423100,51631700
2025-02-19,244.8699951171875,185.27000427246094,413.94000244140625,360.55999755859375,246.00999450683594,185.4600067138672,414.6585628844229,367.3399963378906,243.16000366210938,183.58999633789062,406.8342549807474,353.6700134277344,244.66000366210938,184.07000732421875,407.06380569744374,354.0,32204200,19549400,24114200,67094400
2025-02-20,245.8300018310547,184.55999755859375,416.1300048828125,354.3999938964844,246.77999877929688,185.30999755859375,419.30999755859375,362.29998779296875,244.2899932861328,182.72000122070312,412.5400085449219,348.0,244.94000244140625,184.8000030517578,415.2900085449219,361.510009765625,32316900,20441500,23508700,45965400
2025-02-21,245.5500030517578,179.66000366210938,408.2099914550781,337.79998779296875,248.69000244140625,185.33999633789062,418.04998779296875,354.9800109863281,245.22000122070312,179.0800018310547,407.8900146484375,334.4200134277344,245.9499969482422,185.14999389648438,417.3399963378906,353.44000244140625,53197400,35199200,27524800,74058600
2025-02-24,247.10000610351562,179.25,404.0,330.5299987792969,248.86000061035156,183.1199951171875,409.3699951171875,342.3999938964844,244.4199981689453,178.88999938964844,399.32000732421875,324.70001220703125,244.92999267578125,181.99000549316406,408.510009765625,338.1400146484375,51326400,29854200,26443700,76052300
2025-02-25,247.0399932861328,175.4199981689453,397.8999938964844,302.79998779296875,250.0,178.74000549316406,401.9200134277344,328.8900146484375,244.91000366210938,174.69000244140625,396.70001220703125,297.25,248.0,178.0399932861328,401.1000061035156,327.0199890136719,48013300,41913400,29387400,134228800
2025-02-26,240.36000061035156,172.72999572753906,399.7300109863281,290.79998779296875,244.97999572753906,176.0800018310547,403.6000061035156,309.0,239.1300048828125,171.5800018310547,394.25,288.0400085449219,244.3300018310547,175.07000732421875,398.010009765625,303.7099914550781,44433600,35431300,19619000,100118300
2025-02-27,237.3000030517578,168.5,392.5299987792969,281.95001220703125,242.4600067138672,174.55999755859375,405.739990234375,297.2300109863281,237.05999755859375,167.94000244140625,392.1700134277344,280.8800048828125,239.41000366210938,173.99000549316406,401.2699890136719,291.1600036621094,41153600,39991000,21127400,101748200
2025-02-28,241.83999633789062,170.27999877929688,396.989990234375,292.9800109863281,242.08999633789062,170.61000061035156,397.6300048828125,293.8800048828125,230.1999969482422,166.77000427246094,386.57000732421875,273.6000061035156,236.9499969482422,168.67999267578125,392.6600036621094,279.5,56833400,48130600,32845700,115697000
